"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"FBXL17",4,0.678602016397735,0.339301008198868,-0.758144955324018,0.274466121942003,3,1,0.75,0.497390064879541
"NDUFV2",14,0.678167499244093,0.181247888072619,-0.444753110404306,0.688645395064841,7,7,0.5,0.497665496976516
"CCAR1",12,0.678030482104639,0.195730540680942,1.05366791057902,1.18633822141858,7,5,0.583333333333333,0.497752366351192
"SPOPL",5,0.677816582631087,0.303128791007943,0.60108243414415,0.947955570005792,4,1,0.8,0.497887995544654
"CHMP5",17,0.67653645492414,0.164084191954891,0.0907431630144289,1.49423925005544,8,9,0.529411764705882,0.498700108724571
"FAM192A",6,0.676083228062031,0.276009822067614,0.712113686341025,0.742353612570725,4,2,0.666666666666667,0.498987804602087
"GRAMD1A",18,0.674334702029349,0.158942213531454,0.0441359152859317,1.2769191928782,11,7,0.611111111111111,0.500098546502483
"TMEM219",18,0.673803002638094,0.158816890783084,0.269936977394468,1.45845085336005,8,10,0.555555555555556,0.500436565637952
"NUDT14",5,0.671877312561579,0.300472668685513,-1.37149632689181,1.06909660785555,3,2,0.6,0.501661804738119
"MAFB",8,0.671615878950251,0.237452071179143,0.390291896190132,1.62427481652169,4,4,0.5,0.501828266774923
"C8orf59",5,0.670153163457297,0.299701605765409,0.284328737079777,1.1285048896413,3,2,0.6,0.502760157436405
"COG4",4,0.668681772198626,0.334340886099313,0.627371756556924,1.03696473267158,3,1,0.75,0.503698497468717
"SPTLC1",11,0.66703677414932,0.201119154656576,-3.6474384491315,1.26102431647773,3,8,0.727272727272727,0.504748644074415
"COPRS",7,0.666969689760248,0.25209084730336,-1.58732862560239,1.81412107742816,4,3,0.571428571428571,0.504791494404863
"AATF",3,0.666357429011254,0.384721641016155,0.268999036123537,1.2270666601379,1,2,0.666666666666667,0.505182666162038
"IP6K1",6,0.66546097699675,0.271673306229335,1.34327932118303,1.14638326693525,4,2,0.666666666666667,0.505755694895799
"SF3B2",15,0.665349298760141,0.171792450233921,-0.158904710276847,1.38431566536577,9,6,0.6,0.505827105651461
"ELAVL1",18,0.66501976593983,0.156746662039715,-1.4182118468696,1.21433271528119,9,9,0.5,0.506037850756279
"RETREG2",18,0.664936070428699,0.156726934818556,0.156237639887466,0.881147882558716,11,7,0.611111111111111,0.506091383643367
"SLC35A4",13,0.664620812042484,0.184332647427669,1.02319880239596,1.18547732630837,7,6,0.538461538461538,0.50629305431598
"NIFK",3,0.6636704497461,0.383170312814111,0.203359540957236,0.77280598568403,1,2,0.666666666666667,0.506901256394853
"AARS",10,0.663526837374569,0.209825609475178,-0.26403916233157,1.59744458286757,4,6,0.6,0.506993197193103
"CAST",16,0.662723243621401,0.16568081090535,0.0837346257702629,1.16547347660011,9,7,0.5625,0.507507820444346
"POLE3",10,0.660750938102419,0.208947793049658,-0.0126625271073863,0.653802876643156,5,5,0.5,0.508772051075209
"PCF11",4,0.659764188738706,0.329882094369353,-0.282108086679674,0.655418226853708,2,2,0.5,0.509405167714313
"SCAF11",16,0.659613282422861,0.164903320605715,0.476443179971286,1.01242109007304,10,6,0.625,0.509502028355075
"FIBP",13,0.658764059966259,0.182708276664706,0.181936937224582,1.19144422848653,7,6,0.538461538461538,0.510047289558478
"TBCB",15,0.658606349472311,0.170051428214181,0.343306468038749,1.15563502733814,8,7,0.533333333333333,0.510148584510982
"MCRIP2",6,0.658505578500919,0.268833776683917,-0.344671224377636,1.32763227248975,3,3,0.5,0.510213313619503
"ILK",18,0.654451995724218,0.154255814712555,-0.340559689153477,0.929360464583452,11,7,0.611111111111111,0.512820644860238
"NBEAL2",8,0.654294285912165,0.231327963230051,-0.100081051077363,0.914349517884792,4,4,0.5,0.512922226545409
"KRI1",3,0.653075458926018,0.377053292012075,0.62068367448574,1.00525425319143,2,1,0.666666666666667,0.513707632594572
"CSNK2A1",7,0.65219359940935,0.246506010100746,2.13148460801577,0.756612668387305,5,2,0.714285714285714,0.514276288479538
"GPR137B",4,0.652100613703648,0.326050306851824,0.156907578633597,0.95400751678814,3,1,0.75,0.514336268199356
"PGP",6,0.649314970224421,0.265081726566714,0.894074188011748,0.604075986887771,4,2,0.666666666666667,0.516134811471779
"POLM",3,0.647066054948803,0.37358376100816,-0.59694892992119,0.993138900571086,1,2,0.666666666666667,0.517589193452835
"PSMB2",16,0.645184342286377,0.161296085571594,0.389491715841289,0.922526745703145,10,6,0.625,0.518807731755741
"RNF135",3,0.644770732322279,0.37225855587186,0.684013992954226,0.660069210130033,2,1,0.666666666666667,0.519075771172037
