dataset,sample,k,domain,domain_spots,candidate_top50_n,primary_marker_n,strict_marker_n,primary_marker_genes,strict_marker_genes,spacet_Malignant,spacet_CAF,spacet_Endothelial,spacet_Plasma,spacet_B cell,spacet_T CD4,spacet_T CD8,spacet_NK,spacet_cDC,spacet_pDC,spacet_Macrophage,spacet_Mast,spacet_Neutrophil,spacet_Unidentifiable,domain_mean_snai1ac,domain_median_snai1ac,domain_spots_stats_file,dominant_spacet,spot_n,snai1ac_mean,snai1ac_sd,snai1ac_median,snai1ac_q10,snai1ac_q25,snai1ac_q75,snai1ac_q90,snai1ac_iqr,lisa_hh_n,lisa_ll_n,lisa_not_sig_n,lisa_hh_frac,lisa_ll_frac,top_terms_MSigDB_Hallmark_2020,top_terms_GO_Biological_Process_2023,top_terms_Reactome_2022,top_terms_KEGG_2021_Human,top_terms_WikiPathway_2023_Human,top_terms_PanglaoDB_Augmented_2021,top_terms_Human_Gene_Atlas,annotation_text,theme_ECM_stromal,theme_Translation_ribosome,theme_Immune_inflammatory,theme_Vascular_coag_hypoxia,theme_Epithelial_tumor,theme_Metabolic_stress,theme_n,theme_label
ju_2024,CPS_OV19_LtOV1,5,4,1005,50,24,1,MSLN;GSN;GPX3;HSPB1;GNAS;C20orf204;NEAT1;MAPK15;NRBP2;CST3;PGGHG;PLXNA3;ADGRG1;CLU;MROH1;PLXNB1;PARP10;FOLR1;RHEX;TMPRSS4;BTNL9;THSD4;KLK7;GABRE,GSN,0.5208700764256321,0.1008958703839615,0.0798206814667697,0.0094807430141719,0.0249412905223893,0.0041615546006381,0.0009784626993261,0.0004098045933539,0.0081602883159505,0.0184917520549942,0.0466001245746233,0.0002415242974777,0.0004228240828493,0.1845251920225881,0.1471697104020322,0.1691391607081333,1005.0,Malignant,1005,0.14716971040203225,1.084257817127253,0.16913916070813337,-1.2663846203692184,-0.5220576685377307,0.8851465922291788,1.4725722714854523,1.4072042607669095,36,32,937,0.03582089552238806,0.031840796019900496,Apoptosis; Myogenesis,Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287); Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285); Regulation Of Protein-Containing Complex Assembly (GO:0043254),,,,Sertoli Cells,,Apoptosis; Myogenesis | Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287); Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285); Regulation Of Protein-Containing Complex Assembly (GO:0043254) |  |  |  | Sertoli Cells | ,True,False,False,False,False,False,1,ECM_stromal
ju_2024,CPS_OV20RtOV4,5,0,1052,50,50,24,OR7G2;UQCRH;TFRC;CRABP2;CRIP1;ATP5MD;KRT19;SLPI;SQLE;COX7B;COX6C;COX6B1;ENO1;ATP5MPL;ATP5MG;GPI;NDUFA1;ATP5MC3;ATP5F1E;PAOX;MIF;NDUFB9;IFI27;UQCRB;GAPDH;TACSTD2;ATP5ME;COX5A;PSAT1;COX8A;ATP5MF;H2AFZ;ATP5PF;KRT8;ROMO1;S100A6;SCGB2A1;COX7A2;IFITM3;UQCRQ;COX5B;TMSB4X;SLIRP;ATP5IF1;SLC25A5;HMGN3;S100A11;RPS27A;BNIP3;RPL37A,OR7G2;UQCRH;TFRC;CRABP2;CRIP1;ATP5MD;KRT19;SLPI;SQLE;COX7B;ENO1;ATP5MG;GPI;ATP5MC3;PAOX;MIF;TACSTD2;PSAT1;H2AFZ;ROMO1;SCGB2A1;SLIRP;HMGN3;BNIP3,0.850419401496806,0.0174618936996499,0.0220939248958146,0.0058541493251359,0.003195412004231,0.0017901378536268,0.0002813904555371,0.000174511667548,0.0033503016171432,0.0045264363433206,0.0088299387145021,0.0005531919706563,0.0005163616641166,0.0809544121702381,0.0416229860706497,0.0263001813776791,1052.0,Malignant,1052,0.04162298607064971,0.8241868027637905,0.026300181377679137,-1.0184808233186662,-0.5026340936856665,0.5910582936707152,1.1004573448340267,1.0936923873563815,5,5,1042,0.004752851711026616,0.004752851711026616,Oxidative Phosphorylation; mTORC1 Signaling; Hypoxia,Aerobic Electron Transport Chain (GO:0019646); Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775); Cellular Respiration (GO:0045333),"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200; Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517; Respiratory Electron Transport R-HSA-611105",Oxidative phosphorylation; Thermogenesis; Diabetic cardiomyopathy,Electron Transport Chain OXPHOS System In Mitochondria WP111; Nonalcoholic Fatty Liver Disease WP4396; Mitochondrial Complex IV Assembly WP4922,Basal Cells; Airway Goblet Cells; Ductal Cells,Heart; Leukemia chronicMyelogenousK-562; BronchialEpithelialCells,"Oxidative Phosphorylation; mTORC1 Signaling; Hypoxia | Aerobic Electron Transport Chain (GO:0019646); Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775); Cellular Respiration (GO:0045333) | Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200; Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517; Respiratory Electron Transport R-HSA-611105 | Oxidative phosphorylation; Thermogenesis; Diabetic cardiomyopathy | Electron Transport Chain OXPHOS System In Mitochondria WP111; Nonalcoholic Fatty Liver Disease WP4396; Mitochondrial Complex IV Assembly WP4922 | Basal Cells; Airway Goblet Cells; Ductal Cells | Heart; Leukemia chronicMyelogenousK-562; BronchialEpithelialCells",False,False,True,True,True,True,4,Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor;Metabolic_stress
ju_2024,CPS_OV20RtOV4,5,1,772,50,27,7,MSLN;SNCG;RPL29;RPL17;RPLP0;RPL9;RPS4X;RPL4;RPSA;RPL24;GPX3;PABPC1;RPL7;EEF1G;SCGB1D2;AHNAK;S100A1;FCGBP;NEAT1;ADIRF;RPL14;MALAT1;SNHG29;COL18A1;SCGB2A1;TNFAIP2;PRKCI,MSLN;SNCG;GPX3;SCGB1D2;S100A1;FCGBP;MALAT1,0.3859916978990907,0.0721964871050558,0.1030127669389232,0.0239584522274794,0.0251861813616698,0.0034465658794417,0.0004841077523134,0.0003514310413736,0.0208919341829816,0.0284796449394043,0.0381758918802176,0.0004487433461362,0.0005204044800826,0.2968556909658294,-0.0346809821478029,-0.0284130457234533,772.0,Malignant,772,-0.03468098214780293,1.1043278453612073,-0.028413045723453337,-1.4493088238523348,-0.7738052414859802,0.7119445769408366,1.3358513943197983,1.4857498184268167,19,33,720,0.02461139896373057,0.042746113989637305,Myc Targets V1,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Translation (GO:0006412),Eukaryotic Translation Elongation R-HSA-156842; Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956; L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,Ribosome; Coronavirus disease,Cytoplasmic Ribosomal Proteins WP477; Translation Factors WP107; 10Q22Q23 Copy Number Variation WP5402,,,Myc Targets V1 | Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Translation (GO:0006412) | Eukaryotic Translation Elongation R-HSA-156842; Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956; L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827 | Ribosome; Coronavirus disease | Cytoplasmic Ribosomal Proteins WP477; Translation Factors WP107; 10Q22Q23 Copy Number Variation WP5402 |  | ,False,True,False,False,False,False,1,Translation_ribosome
ju_2024,CPS_OV20RtOV4,5,2,544,50,50,43,C3;HLA-B;NNMT;HLA-A;IGKC;JUNB;B2M;FOS;MMP7;SERPING1;IGLC2;MT2A;NTS;JUN;EGR1;ACTB;HLA-DPA1;CFB;CD24;HLA-DQA1;HLA-C;PLSCR1;CD74;CLIC6;IGHG4;ZFP36;HLA-DRA;TNFAIP2;ELF3;IER2;DUSP1;IGHG1;ATF3;IGHG3;ISG15;DPYSL3;HLA-DRB1;MT1G;IGHA1;LYPD2;HLA-DPB1;HLA-G;FOSB;APOE;C1S;TNFSF10;LY6E;IGLC3;KLF6;SAT1,C3;HLA-B;NNMT;HLA-A;IGKC;JUNB;B2M;FOS;MMP7;SERPING1;IGLC2;MT2A;NTS;JUN;EGR1;HLA-DPA1;CFB;CD24;HLA-DQA1;PLSCR1;CLIC6;IGHG4;ZFP36;TNFAIP2;ELF3;IER2;DUSP1;IGHG1;ATF3;IGHG3;ISG15;DPYSL3;MT1G;IGHA1;LYPD2;HLA-G;FOSB;APOE;C1S;TNFSF10;IGLC3;KLF6;SAT1,0.496829441430751,0.1478676231193498,0.0617437436544597,0.0181643271617059,0.0495854797763097,0.0036785139811963,0.0010829290499339,0.0006047810333585,0.0160932017709077,0.0155265021784289,0.056924368116139,0.0002394498134205,0.0005737299667288,0.1310859089473096,-0.0273285926354644,-0.0799770450654084,544.0,Malignant,544,-0.027328592635464454,1.1422917467475178,-0.07997704506540845,-1.521372602788919,-0.7898930603485101,0.6457218293912173,1.443262322596918,1.4356148897397274,24,10,510,0.04411764705882353,0.01838235294117647,Interferon Gamma Response; TNF-alpha Signaling via NF-kB; Interferon Alpha Response,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483); Antigen Receptor-Mediated Signaling Pathway (GO:0050851); Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),Interferon Gamma Signaling R-HSA-877300; Interferon Signaling R-HSA-913531; Endosomal/Vacuolar Pathway R-HSA-1236977,Human T-cell leukemia virus 1 infection; Antigen processing and presentation; Viral myocarditis,Allograft Rejection WP2328; Ebola Virus Infection In Host WP4217; Network Map Of SARS CoV 2 Signaling Pathway WP5115,B Cells; Plasma Cells; Dendritic Cells,CD33+ Myeloid; Liver; BDCA4+ DendriticCells,Interferon Gamma Response; TNF-alpha Signaling via NF-kB; Interferon Alpha Response | Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483); Antigen Receptor-Mediated Signaling Pathway (GO:0050851); Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916) | Interferon Gamma Signaling R-HSA-877300; Interferon Signaling R-HSA-913531; Endosomal/Vacuolar Pathway R-HSA-1236977 | Human T-cell leukemia virus 1 infection; Antigen processing and presentation; Viral myocarditis | Allograft Rejection WP2328; Ebola Virus Infection In Host WP4217; Network Map Of SARS CoV 2 Signaling Pathway WP5115 | B Cells; Plasma Cells; Dendritic Cells | CD33+ Myeloid; Liver; BDCA4+ DendriticCells,False,False,True,False,False,False,1,Immune_inflammatory
ju_2024,CPS_OV20RtOV4,5,3,497,50,41,26,MT-CO3;MT-CO2;MT-ND4;MT-ATP6;MT-CYB;MT-CO1;MT-ND3;MT-ND2;MT-ND1;MT-ND5;FOS;MT-ND4L;MTRNR2L12;EGR1;DUSP1;FOSB;JUNB;MTRNR2L8;ATF3;S100A9;ZFP36;MT-ATP8;NR4A1;CCN2;CHI3L1;CRABP1;MMP7;CP;IER2;HLA-DQA1;ZFP36L1;SPP1;JUN;VIM;IGFBP7;BTG2;SOCS3;AC007906.2;CEBPD;C10orf99;PLCG2,MT-CO3;MT-CO2;MT-ND4;MT-ATP6;MT-CYB;MT-CO1;MT-ND3;MT-ND2;MT-ND1;MT-ND5;FOS;MT-ND4L;MTRNR2L12;EGR1;DUSP1;FOSB;JUNB;MTRNR2L8;ATF3;S100A9;ZFP36;MT-ATP8;NR4A1;CCN2;CHI3L1;SPP1,0.5416794716425354,0.0775218458583381,0.0729389257611738,0.0152508905374474,0.0285412716828033,0.0018731279884638,0.0003984115285415,0.0003353515188697,0.0097823281951012,0.0130012075853809,0.0376878122371587,0.0007085978894279,0.000986932406799,0.1992938452886829,0.0161626264863355,-0.0732439715034436,497.0,Malignant,497,0.01616262648633554,1.155769628172496,-0.07324397150344365,-1.3723242331893326,-0.767651946343752,0.7672795580748983,1.473015663697792,1.5349315044186502,27,13,457,0.05432595573440644,0.026156941649899398,TNF-alpha Signaling via NF-kB; Hypoxia; UV Response Up,Response To Fibroblast Growth Factor (GO:0071774); Integrated Stress Response Signaling (GO:0140467); Cellular Response To Oxygen-Containing Compound (GO:1901701),FCERI Mediated MAPK Activation R-HSA-2871796; Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807; NGF-stimulated Transcription R-HSA-9031628,Osteoclast differentiation; Human T-cell leukemia virus 1 infection; IL-17 signaling pathway,Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy WP5373; Spinal Cord Injury WP2431; Corticotropin Releasing Hormone Signaling Pathway WP2355,Fibroblasts; Trophoblast Progenitor Cells; Microfold Cells,CD33+ Myeloid; Lung,TNF-alpha Signaling via NF-kB; Hypoxia; UV Response Up | Response To Fibroblast Growth Factor (GO:0071774); Integrated Stress Response Signaling (GO:0140467); Cellular Response To Oxygen-Containing Compound (GO:1901701) | FCERI Mediated MAPK Activation R-HSA-2871796; Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807; NGF-stimulated Transcription R-HSA-9031628 | Osteoclast differentiation; Human T-cell leukemia virus 1 infection; IL-17 signaling pathway | Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy WP5373; Spinal Cord Injury WP2431; Corticotropin Releasing Hormone Signaling Pathway WP2355 | Fibroblasts; Trophoblast Progenitor Cells; Microfold Cells | CD33+ Myeloid; Lung,True,False,False,True,False,True,3,ECM_stromal;Vascular_coag_hypoxia;Metabolic_stress
ju_2024,CPS_OV20RtOV4,5,4,170,50,50,41,RPLP1;BCAT1;LYPD2;LRRTM1;RPS17;SCGB1A1;C2orf88;CTSH;ALPL;KCTD12;PDIA4;CPE;CXCL12;RNASE1;PDLIM1;PABPC1;CMTM6;CD24;RPS2;ATP6V0C;ZFP36L2;PRKCI;CLDN6;IL32;CD47;PTP4A3;IL1R1;PTMA;B4GALT1;YAP1;MROH6;CCL20;FURIN;MDK;ADGRL2;SNHG19;SERPINB2;RPN1;SDC4;LRIG1;GALNT12;MT-CO1;SELENOP;SLC19A3;MECOM;APLP2;MT1E;RPSA;IRF2BP2;HNRNPA3,RPLP1;BCAT1;LYPD2;LRRTM1;RPS17;SCGB1A1;C2orf88;CTSH;ALPL;KCTD12;PDIA4;CPE;CXCL12;RNASE1;PDLIM1;CMTM6;CD24;ATP6V0C;ZFP36L2;PRKCI;CLDN6;IL32;CD47;PTP4A3;IL1R1;B4GALT1;YAP1;MROH6;CCL20;FURIN;MDK;ADGRL2;SNHG19;SERPINB2;RPN1;SDC4;LRIG1;GALNT12;SELENOP;SLC19A3;MECOM,0.5249957619935584,0.0608535689353383,0.0986769810948272,0.0195303905232307,0.0440886872467688,0.0034685146494502,0.0002985576191259,0.0002810090486278,0.0277000103987713,0.0255431093474654,0.0336973571625457,0.0002138134731036,0.0006421816299048,0.1600100568772813,0.3073832050021383,0.2887278080435503,170.0,Malignant,170,0.30738320500213834,1.0591196228505326,0.28872780804355036,-1.0363131788367945,-0.40591631481360935,1.1256680673670678,1.595460698637494,1.5315843821806772,7,1,162,0.041176470588235294,0.0058823529411764705,TNF-alpha Signaling via NF-kB; Coagulation; Estrogen Response Early,Peptide Biosynthetic Process (GO:0043043); Cytoplasmic Translation (GO:0002181),Signaling By ROBO Receptors R-HSA-376176; Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956; Nervous System Development R-HSA-9675108,Ribosome,Cytoplasmic Ribosomal Proteins WP477,Peri-islet Schwann Cells; Epithelial Cells; Luteal Cells,,TNF-alpha Signaling via NF-kB; Coagulation; Estrogen Response Early | Peptide Biosynthetic Process (GO:0043043); Cytoplasmic Translation (GO:0002181) | Signaling By ROBO Receptors R-HSA-376176; Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956; Nervous System Development R-HSA-9675108 | Ribosome | Cytoplasmic Ribosomal Proteins WP477 | Peri-islet Schwann Cells; Epithelial Cells; Luteal Cells | ,False,True,False,True,True,False,3,Translation_ribosome;Vascular_coag_hypoxia;Epithelial_tumor
ju_2024,CPS_OV24RTOV4,5,0,1678,50,37,2,EEF1A1;RPS7;RPL12;RPS8;CLU;CD74;RPL37;SCX;RPS27A;RPL35A;H3F3A;OST4;RPS4X;RPS24;RPS6;RPL6;RPL34;RPL36A;TACSTD2;HLA-DQA1;PPP1CB;RPL39;TMSB4X;HLA-DRA;SEC61G;ALPP;SF3B6;SLC34A2;IL32;TNFAIP2;VIM;PEPD;YBX1;RHOB;CHL1;HLA-DQB1;NACA,CLU;TACSTD2,0.6671636731231487,0.038144515598434,0.0514705474286586,0.0132671763435676,0.0177706523604166,0.0028328879702014,0.0002716078148199,0.0010694803751639,0.0104555116946565,0.0125329490737847,0.019690254256719,0.000959144675175,0.0005998702390167,0.1637720329794905,0.0398320008471064,0.0361194462602695,1678.0,Malignant,1678,0.039832000847106405,0.8707552178833428,0.03611944626026957,-1.0535258341376013,-0.5748700338407474,0.6382087764801041,1.1543111252349667,1.2130788103208516,58,67,1553,0.03456495828367104,0.039928486293206195,Allograft Rejection; Interferon Gamma Response; Myc Targets V1,Cytoplasmic Translation (GO:0002181); Peptide Biosynthetic Process (GO:0043043); Macromolecule Biosynthetic Process (GO:0009059),Peptide Chain Elongation R-HSA-156902; Eukaryotic Translation Elongation R-HSA-156842; SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,Ribosome; Coronavirus disease; Leishmaniasis,Cytoplasmic Ribosomal Proteins WP477; Allograft Rejection WP2328; Ebola Virus Infection In Host WP4217,Langerhans Cells; Dendritic Cells; Spermatozoa,,Allograft Rejection; Interferon Gamma Response; Myc Targets V1 | Cytoplasmic Translation (GO:0002181); Peptide Biosynthetic Process (GO:0043043); Macromolecule Biosynthetic Process (GO:0009059) | Peptide Chain Elongation R-HSA-156902; Eukaryotic Translation Elongation R-HSA-156842; SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339 | Ribosome; Coronavirus disease; Leishmaniasis | Cytoplasmic Ribosomal Proteins WP477; Allograft Rejection WP2328; Ebola Virus Infection In Host WP4217 | Langerhans Cells; Dendritic Cells; Spermatozoa | ,False,True,True,False,False,False,2,Translation_ribosome;Immune_inflammatory
ju_2024,CPS_OV24RTOV4,5,1,866,50,48,3,MUC1;DHCR24;TMSB4X;APOC1;CD24;TUBA1B;HTR3A;SORL1;GSN;HNRNPA2B1;ATP5ME;CD9;HMGN2;NDUFB2;APOE;ARSD;ATP6V1B1;S100A4;LRP8;SLC43A3;LPAR3;ATP5MG;AIFM1;ATP5MPL;PTTG1;MRPL24;TSC22D3;TUBA1C;UBE2H;SCRIB;APLP2;TSPAN3;LSM8;LAMTOR2;HDGF;BCL11A;THOC3;CP;COX5A;CXCR4;ATPAF1;PGGHG;S100A2;ATP2B4;RHPN1;CCT3;FASTK;ATP5MF,APOC1;HTR3A;APOE,0.703393759975746,0.0303119932484935,0.038551513037577,0.0135732074795501,0.0225880084929181,0.0011737417327893,0.0001434604872358,0.0010352078212458,0.0049540630115138,0.0109320224759568,0.0396001893315577,0.0004769634783327,0.0002322774700477,0.1330341115875198,-0.2318605062971662,-0.2062227053128892,866.0,Malignant,866,-0.23186050629716626,0.8655149626854287,-0.20622270531288925,-1.3295113425312621,-0.7926166616511883,0.3739347885629204,0.823676800998415,1.1665514502141088,5,57,804,0.005773672055427252,0.06581986143187067,Oxidative Phosphorylation; Myc Targets V1; Coagulation,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776); Proton Motive Force-Driven ATP Synthesis (GO:0015986); Oxidative Phosphorylation (GO:0006119),"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210; Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200; Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960",Oxidative phosphorylation; Thermogenesis; Amyotrophic lateral sclerosis,Electron Transport Chain OXPHOS System In Mitochondria WP111; Oxidative Phosphorylation WP623; Cholesterol Metabolism WP5304,,,"Oxidative Phosphorylation; Myc Targets V1; Coagulation | Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776); Proton Motive Force-Driven ATP Synthesis (GO:0015986); Oxidative Phosphorylation (GO:0006119) | Formation Of ATP By Chemiosmotic Coupling R-HSA-163210; Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200; Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960 | Oxidative phosphorylation; Thermogenesis; Amyotrophic lateral sclerosis | Electron Transport Chain OXPHOS System In Mitochondria WP111; Oxidative Phosphorylation WP623; Cholesterol Metabolism WP5304 |  | ",False,True,False,True,False,True,3,Translation_ribosome;Vascular_coag_hypoxia;Metabolic_stress
ju_2024,CPS_OV24RTOV4,5,2,770,50,37,14,MT-CO2;MT-CO3;MT-ND4;MT-CYB;MT-ND1;MT-ATP6;MT-ND3;RPS27;MT-CO1;RPS21;RPLP1;IFI27;MT-ND2;ALPG;RPL35;MTRNR2L12;MALAT1;RPS11;S100A6;RPL18A;RPS14;ISG15;RPS18;FXYD3;WFDC2;MT-ND5;FAU;RPL27A;SERF2;COL1A2;IFI6;RPS9;LGALS1;COX5B;MUC1;SSR4;EEF1G,MT-CO2;MT-CO3;MT-ND4;MT-CYB;MT-ND1;MT-ATP6;MT-ND3;MT-CO1;MT-ND2;ALPG;MTRNR2L12;MALAT1;ISG15;MT-ND5,0.1420882849454278,0.133906782832083,0.1059431598021192,0.0404781098281901,0.0386936442151083,0.0039036790788524,0.0003942774002058,0.0028280365632785,0.0175811176493233,0.0352893923601743,0.0563959071781754,0.0008413829761313,0.0005564455651643,0.4210997796057656,-0.7210311293293997,-0.7595556057094452,770.0,Malignant,770,-0.7210311293293997,0.9319107850089559,-0.7595556057094452,-1.9059421141691646,-1.3790673402853106,-0.11791512983158703,0.5531184158790983,1.2611522104537236,5,170,595,0.006493506493506494,0.22077922077922077,,Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043),Eukaryotic Translation Elongation R-HSA-156842; SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339; Peptide Chain Elongation R-HSA-156902,Ribosome; Coronavirus disease,Cytoplasmic Ribosomal Proteins WP477; Burn Wound Healing WP5055; Type II Interferon Signaling WP619,Clara Cells; Airway Goblet Cells; Ductal Cells,SmoothMuscle; FetalThyroid, | Cytoplasmic Translation (GO:0002181); Macromolecule Biosynthetic Process (GO:0009059); Peptide Biosynthetic Process (GO:0043043) | Eukaryotic Translation Elongation R-HSA-156842; SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339; Peptide Chain Elongation R-HSA-156902 | Ribosome; Coronavirus disease | Cytoplasmic Ribosomal Proteins WP477; Burn Wound Healing WP5055; Type II Interferon Signaling WP619 | Clara Cells; Airway Goblet Cells; Ductal Cells | SmoothMuscle; FetalThyroid,True,True,True,False,True,False,4,ECM_stromal;Translation_ribosome;Immune_inflammatory;Epithelial_tumor
ju_2024,CPS_OV24RTOV4,5,3,836,50,49,5,RPS26;ATP5F1B;SPINT2;CD63;HLA-B;HLA-C;RPL35A;RPS16;HLA-A;S100A4;SDC3;COX6B1;SNRPD3;PTGES3;TOMM6;RPL41;ANXA2;SNRPE;LSR;UBL5;NACA;HS6ST1;CNPY2;DEFB1;ACTN4;MEA1;ORMDL2;EIF3K;SARNP;RBBP7;HSPA5;TMEM147;SAMD4B;HMGA1;HPGD;TAP1;PA2G4;FOLR1;TSPAN12;CS;RAB5B;C19orf33;RBM42;NXT2;SPRY2;PSMD8;VDAC3;UQCRFS1;FOLR3,RPS26;ATP5F1B;SPINT2;SDC3;HPGD,0.7579944948366002,0.0286022179378944,0.0292147903371793,0.0132030847251381,0.014539958335391,0.0024927734108158,0.0001672390562047,0.0008671575433348,0.006287419789847,0.013364686688622,0.0199268046001291,0.0003334532956944,0.0006384541240583,0.112369056228181,0.518896343388334,0.5355065206105263,836.0,Malignant,836,0.518896343388334,0.8447804780240884,0.5355065206105263,-0.5282519130308587,-0.04859186080957091,1.101218587672474,1.6010836161047601,1.149810448482045,105,9,722,0.1255980861244019,0.01076555023923445,Myc Targets V1; Oxidative Phosphorylation; Hypoxia,"Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483); Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484); Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)","SARS-CoV Infections R-HSA-9679506; Infectious Disease R-HSA-5663205; Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",Antigen processing and presentation; Parkinson disease; Endocytosis,Ebola Virus Infection In Host WP4217; Proteasome Degradation WP183; Cytoplasmic Ribosomal Proteins WP477,,,"Myc Targets V1; Oxidative Phosphorylation; Hypoxia | Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483); Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484); Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486) | SARS-CoV Infections R-HSA-9679506; Infectious Disease R-HSA-5663205; Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170 | Antigen processing and presentation; Parkinson disease; Endocytosis | Ebola Virus Infection In Host WP4217; Proteasome Degradation WP183; Cytoplasmic Ribosomal Proteins WP477 |  | ",False,True,True,True,False,True,4,Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia;Metabolic_stress
