"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","comparison","direction","database"
"GO:0040008","regulation of growth","20/405","481/13205",0.103892862364251,0.534832738079539,0.502724317960063,"ERBB4/EPPK1/AGRN/MAG/INHBA/TMPRSS4/SYT1/FBP1/ADAM15/CXCL16/CDH1/PTK6/PLCB1/IGFBP3/CISH/SPAAR/HEY2/FOXC1/BST2/SLC44A4",20,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0001562","response to protozoan","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"GBP4/GBP2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"AGRN/PLCB1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010893","positive regulation of steroid biosynthetic process","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"SREBF1/SREBF2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030325","adrenal gland development","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"TSPO/APOA1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030431","sleep","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"CACNA1I/GRIN2A",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"CX3CL1/SIGIRR",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032691","negative regulation of interleukin-1 beta production","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"CX3CL1/APOA1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032727","positive regulation of interferon-alpha production","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"IRF7/NMB",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0061099","negative regulation of protein tyrosine kinase activity","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"MVP/PTK6",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0070861","regulation of protein exit from endoplasmic reticulum","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"SORL1/CRYZL2P-SEC16B",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0097164","ammonium ion metabolic process","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"SLC22A3/GRIN2A",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903020","positive regulation of glycoprotein metabolic process","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"PLCB1/RAMP1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1904893","negative regulation of receptor signaling pathway via STAT","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"PARP14/CISH",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:2000047","regulation of cell-cell adhesion mediated by cadherin","2/405","18/13205",0.103999417267358,0.534832738079539,0.502724317960063,"FOXA2/FOXA1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002440","production of molecular mediator of immune response","8/405","155/13205",0.104412432599492,0.536184132298688,0.50399458189259,"SECTM1/TNFRSF14/APOA1/SYK/BST2/RSAD2/SAMHD1/KLK7",8,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1905952","regulation of lipid localization","7/405","130/13205",0.105036390156219,0.538613328257968,0.506277942268406,"TSPO/ABCA3/APOA1/PLA2G4A/SYK/NMB/SREBF2",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0071300","cellular response to retinoic acid","4/405","59/13205",0.106777301976385,0.546754936518965,0.513930773085766,"KLF4/LTK/PTK6/SOX9",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0001657","ureteric bud development","5/405","82/13205",0.107054216646342,0.547387534685953,0.514525393533242,"LAMA5/FMN1/FOXC1/TACSTD2/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0007613","memory","6/405","106/13205",0.107260203880515,0.547656176894935,0.514777907939467,"PAK6/ADGRF1/PLCB1/SLC1A1/GRIN2A/CPEB3",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0031667","response to nutrient levels","17/405","399/13205",0.107867799025722,0.549971678175432,0.516954399240566,"CYP24A1/SORL1/PCSK1N/MLXIPL/ACE/INHBA/TSPO/PAK6/TFEB/FBP1/HSD11B2/SCNN1B/SREBF1/SLC22A3/KCNJ11/RNF152/SREBF2",17,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0007606","sensory perception of chemical stimulus","7/405","131/13205",0.108226002080685,0.551010843688964,0.5179311789641,"SCNN1G/ANO9/SCNN1D/RTP4/SCNN1B/CST2/AZGP1",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002757","immune response-activating signaling pathway","15/405","344/13205",0.108975996095076,0.554038931714142,0.520777477215487,"SMPDL3B/LIME1/IRF7/DHX58/OAS3/THEMIS2/IFI35/OAS1/GBP2/NFATC2/DDX60/LAT2/SYK/RSAD2/S100A14",15,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006110","regulation of glycolytic process","3/405","38/13205",0.110053506806396,0.555560064769485,0.522207289796743,"MLXIPL/FBP1/DDIT4",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030501","positive regulation of bone mineralization","3/405","38/13205",0.110053506806396,0.555560064769485,0.522207289796743,"ADGRV1/ISG15/PKDCC",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030811","regulation of nucleotide catabolic process","3/405","38/13205",0.110053506806396,0.555560064769485,0.522207289796743,"MLXIPL/FBP1/DDIT4",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0033121","regulation of purine nucleotide catabolic process","3/405","38/13205",0.110053506806396,0.555560064769485,0.522207289796743,"MLXIPL/FBP1/DDIT4",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0070849","response to epidermal growth factor","3/405","38/13205",0.110053506806396,0.555560064769485,0.522207289796743,"ERBB4/FOXC1/SOX9",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0001933","negative regulation of protein phosphorylation","9/405","183/13205",0.110622150723151,0.556760857371399,0.523335993405981,"MLXIPL/MVP/OCLN/PTK6/PARP14/IGFBP3/DEPTOR/DBNDD2/DMD",9,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002688","regulation of leukocyte chemotaxis","5/405","83/13205",0.111227372178708,0.556760857371399,0.523335993405981,"LGALS9/PLA2G7/PADI2/RARRES2/S100A14",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0061326","renal tubule development","5/405","83/13205",0.111227372178708,0.556760857371399,0.523335993405981,"LAMA5/FMN1/IRX3/TACSTD2/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072163","mesonephric epithelium development","5/405","83/13205",0.111227372178708,0.556760857371399,0.523335993405981,"LAMA5/FMN1/FOXC1/TACSTD2/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0072164","mesonephric tubule development","5/405","83/13205",0.111227372178708,0.556760857371399,0.523335993405981,"LAMA5/FMN1/FOXC1/TACSTD2/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1990830","cellular response to leukemia inhibitory factor","5/405","83/13205",0.111227372178708,0.556760857371399,0.523335993405981,"GLDC/KLF4/PADI2/BSPRY/ILDR1",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1904892","regulation of receptor signaling pathway via STAT","4/405","60/13205",0.11179840173454,0.558727856015582,0.525184904254962,"ERBB4/PTK6/PARP14/CISH",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0003018","vascular process in circulatory system","10/405","210/13205",0.112503612117278,0.558727856015582,0.525184904254962,"SLC29A2/ACE/ADRA1B/OCLN/TJP3/SCNN1B/SLC1A1/P2RY2/FOXC1/SLC22A3",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032496","response to lipopolysaccharide","11/405","237/13205",0.113353964184412,0.558727856015582,0.525184904254962,"ACE/LGALS9/TSPO/PTAFR/CX3CL1/CMPK2/THBD/SIGIRR/GBP2/GJB2/S100A14",11,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0009219","pyrimidine deoxyribonucleotide metabolic process","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"CMPK2/TYMP",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010460","positive regulation of heart rate","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"SLC1A1/HEY2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010866","regulation of triglyceride biosynthetic process","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"THRSP/SREBF1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0022010","central nervous system myelination","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"MAG/CNTN1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032291","axon ensheathment in central nervous system","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"MAG/CNTN1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032958","inositol phosphate biosynthetic process","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"PTAFR/P2RY6",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0043302","positive regulation of leukocyte degranulation","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"PTAFR/SYK",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051900","regulation of mitochondrial depolarization","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"TSPO/IFI6",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060445","branching involved in salivary gland morphogenesis","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"LAMA5/NTN4",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1900078","positive regulation of cellular response to insulin stimulus","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"SORL1/CTSD",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"TNXB/ADGRG1",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1905523","positive regulation of macrophage migration","2/405","19/13205",0.113968584807886,0.558727856015582,0.525184904254962,"CX3CL1/RARRES2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0003014","renal system process","6/405","108/13205",0.114563108414069,0.560103745109333,0.526478192524352,"ATP6V1B1/AMN/CHRNB4/CLDN4/HSD11B2/SCNN1B",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0055123","digestive system development","6/405","108/13205",0.114563108414069,0.560103745109333,0.526478192524352,"PKDCC/PTK6/RARRES2/CCKBR/COBL/SOX9",6,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010975","regulation of neuron projection development","15/405","347/13205",0.114865472284997,0.560813776450278,0.52714559748331,"NEU4/MAG/CNTN1/KLF4/CX3CL1/TNIK/DGKG/CDH1/LTK/PTK6/COBL/KIF13B/RAB17/DMD/KLK6",15,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060326","cell chemotaxis","10/405","211/13205",0.115080125524836,0.561094218576695,0.527409203404736,"LGALS9/PLA2G7/ADAM8/PADI2/CX3CL1/CXCL16/ARHGEF16/RARRES2/SYK/S100A14",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0071214","cellular response to abiotic stimulus","12/405","265/13205",0.115746149910287,0.562803827016093,0.529016176343157,"ITGB6/AQP5/SCNN1G/MAG/TSPO/PTAFR/SCNN1D/FBP1/GRM1/SCNN1B/TNFRSF10A/SOX9",12,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0104004","cellular response to environmental stimulus","12/405","265/13205",0.115746149910287,0.562803827016093,0.529016176343157,"ITGB6/AQP5/SCNN1G/MAG/TSPO/PTAFR/SCNN1D/FBP1/GRM1/SCNN1B/TNFRSF10A/SOX9",12,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006631","fatty acid metabolic process","14/405","320/13205",0.116262787343337,0.563153208438293,0.529344582823684,"TNXB/ATP6V1B1/MLXIPL/FASN/ADTRP/SCD/HSD17B8/SREBF1/NUDT8/CRAT/SLC27A2/ACBD4/PLA2G4A/SOX9",14,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","3/405","39/13205",0.116658263616957,0.563153208438293,0.529344582823684,"PTAFR/CX3CL1/SIGIRR",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060038","cardiac muscle cell proliferation","3/405","39/13205",0.116658263616957,0.563153208438293,0.529344582823684,"ERBB4/HEY2/FOXC1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0095500","acetylcholine receptor signaling pathway","3/405","39/13205",0.116658263616957,0.563153208438293,0.529344582823684,"AGRN/CHRNB4/PLCB1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903146","regulation of autophagy of mitochondrion","3/405","39/13205",0.116658263616957,0.563153208438293,0.529344582823684,"TSPO/SREBF1/SREBF2",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002028","regulation of sodium ion transport","4/405","61/13205",0.116922535010584,0.563153208438293,0.529344582823684,"SCN2B/PRSS8/CNTN1/DMD",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002690","positive regulation of leukocyte chemotaxis","4/405","61/13205",0.116922535010584,0.563153208438293,0.529344582823684,"LGALS9/PLA2G7/RARRES2/S100A14",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002253","activation of immune response","16/405","376/13205",0.117083091819977,0.563166515775605,0.529357091261551,"SMPDL3B/LIME1/IRF7/DHX58/OAS3/THEMIS2/IFI35/OAS1/GBP2/NFATC2/DDX60/C4B/LAT2/SYK/RSAD2/S100A14",16,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1901888","regulation of cell junction assembly","10/405","212/13205",0.117689621949312,0.565322019834581,0.531383190695554,"CLDN3/MDGA1/AGRN/ACE/CRB3/SLITRK5/FMN1/CNTNAP2/RAB17/IRX3",10,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002700","regulation of production of molecular mediator of immune response","7/405","134/13205",0.118101351873237,0.565776811859841,0.531810679505482,"SECTM1/TNFRSF14/APOA1/SYK/BST2/RSAD2/KLK7",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0031214","biomineral tissue development","7/405","134/13205",0.118101351873237,0.565776811859841,0.531810679505482,"ITGB6/ADGRV1/ISG15/PKDCC/MGP/HEY2/SOX9",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0016485","protein processing","9/405","186/13205",0.118962256152193,0.569137120921149,0.534969254066656,"PCSK1N/ACE/TMPRSS4/PLA2G7/ADAM8/MMEL1/CWH43/THBD/KLK6",9,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0001823","mesonephros development","5/405","85/13205",0.119805450207549,0.570875369547052,0.536603147792086,"LAMA5/FMN1/FOXC1/TACSTD2/SOX9",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0038202","TORC1 signaling","5/405","85/13205",0.119805450207549,0.570875369547052,0.536603147792086,"SRMS/SPAAR/DEPTOR/SYK/RNF152",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1990823","response to leukemia inhibitory factor","5/405","85/13205",0.119805450207549,0.570875369547052,0.536603147792086,"GLDC/KLF4/PADI2/BSPRY/ILDR1",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006650","glycerophospholipid metabolic process","11/405","240/13205",0.120726143079223,0.571997754634282,0.53765815104318,"PLA2G7/DGKG/CWH43/ABCA3/APOA1/PLCB1/PLCH1/RAB38/PLA2G4A/LIPH/SLC44A4",11,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0019233","sensory perception of pain","4/405","62/13205",0.122147295554971,0.571997754634282,0.53765815104318,"GRM1/GRIN2A/TMEM100/RETREG1",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1900542","regulation of purine nucleotide metabolic process","4/405","62/13205",0.122147295554971,0.571997754634282,0.53765815104318,"MLXIPL/TSPO/FBP1/DDIT4",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006935","chemotaxis","14/405","323/13205",0.122654818950816,0.571997754634282,0.53765815104318,"SEMA3B/LGALS9/PTAFR/PLA2G7/ADAM8/PADI2/CX3CL1/CXCL16/ARHGEF16/APOA1/RARRES2/SYK/TYMP/S100A14",14,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0042330","taxis","14/405","323/13205",0.122654818950816,0.571997754634282,0.53765815104318,"SEMA3B/LGALS9/PTAFR/PLA2G7/ADAM8/PADI2/CX3CL1/CXCL16/ARHGEF16/APOA1/RARRES2/SYK/TYMP/S100A14",14,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0001541","ovarian follicle development","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"INHBA/FOXC1/EREG",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0003197","endocardial cushion development","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"HEY2/TMEM100/SOX9",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032613","interleukin-10 production","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"ISG15/LGALS9/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032653","regulation of interleukin-10 production","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"ISG15/LGALS9/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032757","positive regulation of interleukin-8 production","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"LGALS9/CHI3L1/SYK",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0050435","amyloid-beta metabolic process","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"SORL1/ACE/GSAP",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1905145","cellular response to acetylcholine","3/405","40/13205",0.12340746923107,0.571997754634282,0.53765815104318,"AGRN/CHRNB4/PLCB1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0030162","regulation of proteolysis","20/405","493/13205",0.123846480302223,0.571997754634282,0.53765815104318,"PCSK1N/CLDN3/LGALS9/PSMB9/IFI6/CTSD/PRR7/ADAM8/LAMP3/PRSS22/CLDN4/CWH43/PSMB8/CST5/SERPINA5/CST2/GSAP/SYK/TNFSF10/TSPAN15",20,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002726","positive regulation of T cell cytokine production","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"SECTM1/RSAD2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010644","cell communication by electrical coupling","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"GJB2/IRX3",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032753","positive regulation of interleukin-4 production","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"LGALS9/SYK",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060008","Sertoli cell differentiation","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"INHBA/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060045","positive regulation of cardiac muscle cell proliferation","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"ERBB4/HEY2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060575","intestinal epithelial cell differentiation","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"PTK6/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0060706","cell differentiation involved in embryonic placenta development","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"ST14/KRT19",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0070741","response to interleukin-6","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"CHI3L1/FOXA2",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"TACSTD2/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903055","positive regulation of extracellular matrix organization","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"TNXB/SOX9",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1903902","positive regulation of viral life cycle","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"LGALS9/TMPRSS4",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:2000108","positive regulation of leukocyte apoptotic process","2/405","20/13205",0.1241699831965,0.571997754634282,0.53765815104318,"LGALS9/ADAM8",2,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:2001056","positive regulation of cysteine-type endopeptidase activity","5/405","86/13205",0.12420797417808,0.571997754634282,0.53765815104318,"LGALS9/CTSD/PRR7/SYK/TNFSF10",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0055088","lipid homeostasis","7/405","136/13205",0.124936253849778,0.574610167512702,0.540113729000599,"ITGB6/MLXIPL/TSPO/MALL/ABCA3/APOA1/SREBF2",7,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0010876","lipid localization","16/405","381/13205",0.127014275620871,0.581766196057354,0.546840148894659,"ACE/INHBA/TSPO/ANO9/APOL6/SMIM22/ABCA3/APOA1/SREBF1/SERPINA5/SLC27A2/PLA2G4A/SYK/NMB/SYT7/SREBF2",16,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0051051","negative regulation of transport","14/405","325/13205",0.127027245880629,0.581766196057354,0.546840148894659,"ACE/LGALS9/INHBA/TSPO/PROM2/ADTRP/KCNH2/PKDCC/SREBF1/KCNJ11/ANKRD13B/NMB/RSAD2/SREBF2",14,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","4/405","63/13205",0.127470206028818,0.581766196057354,0.546840148894659,"IFI35/OAS1/SYK/S100A14",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0006140","regulation of nucleotide metabolic process","4/405","63/13205",0.127470206028818,0.581766196057354,0.546840148894659,"MLXIPL/TSPO/FBP1/DDIT4",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0032755","positive regulation of interleukin-6 production","4/405","63/13205",0.127470206028818,0.581766196057354,0.546840148894659,"LGALS9/PTAFR/SYK/EREG",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0050764","regulation of phagocytosis","4/405","63/13205",0.127470206028818,0.581766196057354,0.546840148894659,"APOA1/C4B/SYK/SYT7",4,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0015833","peptide transport","9/405","189/13205",0.127635963548889,0.581778740620672,0.546851940351295,"FOXA2/CWH43/SREBF1/PLCB1/SLC15A1/MYRIP/KCNJ11/ILDR1/SYT7",9,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:1905954","positive regulation of lipid localization","5/405","87/13205",0.128684473915737,0.585809805363858,0.550641002107214,"ABCA3/APOA1/PLA2G4A/NMB/SREBF2",5,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0014075","response to amine","3/405","41/13205",0.130294958886891,0.587892172272203,0.552598355143417,"GLDC/SLC1A1/GRIN2A",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0019933","cAMP-mediated signaling","3/405","41/13205",0.130294958886891,0.587892172272203,0.552598355143417,"PDE7B/PDE1C/SOX9",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0034142","toll-like receptor 4 signaling pathway","3/405","41/13205",0.130294958886891,0.587892172272203,0.552598355143417,"IFI35/OAS1/S100A14",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0042398","cellular modified amino acid biosynthetic process","3/405","41/13205",0.130294958886891,0.587892172272203,0.552598355143417,"GGT6/SLC1A1/BBOX1",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0046460","neutral lipid biosynthetic process","3/405","41/13205",0.130294958886891,0.587892172272203,0.552598355143417,"THRSP/SREBF1/PLA2G4A",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
"GO:0046463","acylglycerol biosynthetic process","3/405","41/13205",0.130294958886891,0.587892172272203,0.552598355143417,"THRSP/SREBF1/PLA2G4A",3,"PEO4_2R_vs_GFP","DOWN","GO_BP"
