level,group,final_label,set_type,library,term_id,term,overlap_k,signature_size_n,term_size_K,universe_N,fold_enrichment,pvalue,overlap_genes,n_overlap_specific,n_overlap_shared,frac_overlap_specific,mean_overlap_specificity_delta,padj,driven_by_shared_only
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0050673,epithelial cell proliferation,8,47,427,27377,10.913149633763515,6.05711905396376e-07,SPARC;ENG;LAMB1;IGFBP3;HSPG2;CD34;FLT1;KDR,5,3,0.625,0.2582417582417582,1.1425929124522547e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:2001214,positive regulation of vasculogenesis,3,47,12,27377,145.62234042553192,1.0319699814473961e-06,CD34;RAMP2;KDR,3,0,1.0,0.4761904761904761,1.9176158610477736e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0034330,cell junction organization,10,47,831,27377,7.0094989374503935,1.1771131611168125e-06,COL4A1;SPARC;ESAM;CDH5;PECAM1;SPARCL1;THY1;RAMP2;GJA4;KDR,7,2,0.7,0.46282051282051284,2.155155714103576e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0045446,endothelial cell differentiation,5,47,112,27377,26.003989361702125,1.4008186243166203e-06,CDH5;PECAM1;COL18A1;KDR;FSTL1,4,1,0.8,0.523076923076923,2.491455981820275e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0072001,renal system development,7,47,328,27377,12.431175402179553,1.3855936121809237e-06,COL4A1;PDGFRB;PECAM1;NID1;CD34;ANGPT2;ID3,6,1,0.8571428571428571,0.5656724228152799,2.491455981820275e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0043542,endothelial cell migration,6,47,215,27377,16.25551707075705,1.795675032499247e-06,SPARC;CDH5;CLEC14A;ANGPT2;KDR;FSTL1,4,2,0.6666666666666666,0.41208791208791196,3.1487541062838906e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0061061,muscle structure development,9,47,678,27377,7.732159668612314,1.9528444253698653e-06,PDGFRB;ENG;LAMB1;IGFBP3;NID1;ID3;RAMP2;TMEM204;COL6A3,6,3,0.6666666666666666,0.31277981277981276,3.376793485535392e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:2000351,regulation of endothelial cell apoptotic process,4,47,53,27377,43.96146126053794,2.09862540835377e-06,CDH5;CD248;RAMP2;KDR,4,0,1.0,0.6071428571428571,3.579162511507457e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0008285,negative regulation of cell population proliferation,9,47,697,27377,7.521383436612839,2.4483522249053694e-06,IGFBP7;SPARC;ENG;CDH5;IGFBP3;ITGA1;HSPG2;FLT1;COL18A1,5,4,0.5555555555555556,0.26658526658526654,4.1191871891988986e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway,4,47,57,27377,40.87644643523703,2.8167794409454758e-06,CLEC14A;FLT1;TMEM204;KDR,4,0,1.0,0.5164835164835164,4.67585387196949e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001936,regulation of endothelial cell proliferation,5,47,131,27377,22.232418385577393,3.0329520568857324e-06,SPARC;ENG;HSPG2;FLT1;KDR,2,3,0.4,0.11318681318681315,4.8410580907983804e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0002040,sprouting angiogenesis,5,47,131,27377,22.232418385577393,3.0329520568857324e-06,ESM1;CLEC14A;FLT1;RAMP2;KDR,5,0,1.0,0.5798534798534798,4.8410580907983804e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0007160,cell-matrix adhesion,6,47,235,27377,14.872068809416023,3.0023143682992886e-06,ITGA1;NID1;CD34;THY1;COL5A3;KDR,5,1,0.8333333333333334,0.42124542124542114,4.8410580907983804e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:2001212,regulation of vasculogenesis,3,47,17,27377,102.79224030037547,3.1705560735764106e-06,CD34;RAMP2;KDR,3,0,1.0,0.4761904761904761,4.9966358374716854e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0072577,endothelial cell apoptotic process,4,47,59,27377,39.49080418319509,3.2373187481590187e-06,CDH5;CD248;RAMP2;KDR,4,0,1.0,0.6071428571428571,5.0380773018224724e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0030855,epithelial cell differentiation,9,47,725,27377,7.23090242112986,3.3750463465689635e-06,COL4A1;CDH5;PECAM1;CD34;VIM;COL18A1;ID3;KDR;FSTL1,6,2,0.6666666666666666,0.4652014652014651,5.187571236393037e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048519,negative regulation of biological process,23,47,5235,27377,2.559170070515556,3.758302868590045e-06,COL4A2;IGFBP7;A2M;SPARC;RGS5;ENG;CDH5;LAMA4;ADGRF5;IGFBP3;ITGA1;HSPG2;CD34;VIM;THY1;FLT1;COL18A1;ANGPT2;ID3;RAMP2;KDR;COL6A3;FSTL1,14,8,0.6086956521739131,0.3185220576524924,5.706203745603179e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048518,positive regulation of biological process,25,47,6121,27377,2.3790612714512647,3.962051337338335e-06,VWF;ESM1;PDGFRB;PLVAP;A2M;SPARC;ENG;CDH5;PECAM1;MCAM;CD248;LAMB1;ADGRF5;IGFBP3;ITGA1;NID1;HSPG2;CD34;VIM;THY1;FLT1;ANGPT2;ID3;RAMP2;KDR,19,5,0.76,0.46476190476190476,5.9430770060075024e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0098609,cell-cell adhesion,10,47,958,27377,6.080264735930352,4.192014616396491e-06,ESAM;CDH5;PECAM1;SPARCL1;LAMB1;CD93;ITGA1;CD34;THY1;PCDH12,8,1,0.8,0.5485347985347986,6.213164520730514e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0060429,epithelium development,11,47,1202,27377,5.330601479803165,4.531574791807967e-06,COL4A1;ENG;CDH5;PECAM1;CD34;VIM;COL18A1;ID3;GJA4;KDR;FSTL1,7,3,0.6363636363636364,0.40659340659340654,6.560244902094091e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0071495,cellular response to endogenous stimulus,11,47,1202,27377,5.330601479803165,4.531574791807967e-06,PDGFRB;COL4A2;IGFBP7;ENG;CDH5;FLT1;ANGPT2;RAMP2;TMEM204;KDR;FSTL1,8,3,0.7272727272727273,0.3764568764568763,6.560244902094091e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0009719,response to endogenous stimulus,12,47,1461,27377,4.784306872296736,4.664861674624992e-06,PDGFRB;COL4A2;IGFBP7;A2M;ENG;CDH5;FLT1;ANGPT2;RAMP2;TMEM204;KDR;FSTL1,9,3,0.75,0.3748473748473748,6.675577913687488e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus,4,47,65,27377,35.845499181669396,4.779644987730919e-06,PDGFRB;FLT1;RAMP2;KDR,4,0,1.0,0.4945054945054944,6.762111374687494e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0009966,regulation of signal transduction,17,47,3008,27377,3.29199439791761,5.054222431926875e-06,VWF;ESM1;PDGFRB;IGFBP7;RGS5;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;THY1;FLT1;RAMP2;TMEM204;KDR;FSTL1,13,4,0.7647058823529411,0.4402068519715578,7.070232503088718e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0070830,bicellular tight junction assembly,4,47,69,27377,33.76749922910885,6.072470264582544e-06,ESAM;CDH5;PECAM1;RAMP2,4,0,1.0,0.7499999999999999,8.400250532672519e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0061042,vascular wound healing,3,47,21,27377,83.2127659574468,6.171409541900262e-06,MCAM;CD34;KDR,3,0,1.0,0.5457875457875457,8.443302065566842e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0007043,cell-cell junction assembly,5,47,157,27377,18.55061661471744,7.348190297165613e-06,ESAM;CDH5;PECAM1;RAMP2;GJA4,5,0,1.0,0.6857142857142856,9.944018391273031e-05,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0072006,nephron development,5,47,159,27377,18.31727552522414,7.814697418199223e-06,PDGFRB;PECAM1;NID1;CD34;ANGPT2,5,0,1.0,0.6395604395604395,0.00010461611059847347,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0045123,cellular extravasation,4,47,74,27377,31.48591144335825,8.031702205516895e-06,PLVAP;PECAM1;ITGA1;THY1,3,1,0.75,0.5604395604395604,0.00010637733240285675,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0120192,tight junction assembly,4,47,75,27377,31.06609929078014,8.473547222803365e-06,ESAM;CDH5;PECAM1;RAMP2,4,0,1.0,0.7499999999999999,0.0001110480662356862,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048522,positive regulation of cellular process,23,47,5517,27377,2.428358767291814,9.442719035468202e-06,VWF;ESM1;PDGFRB;PLVAP;SPARC;ENG;CDH5;PECAM1;MCAM;CD248;LAMB1;ADGRF5;IGFBP3;ITGA1;NID1;HSPG2;CD34;VIM;THY1;FLT1;ID3;RAMP2;KDR,17,5,0.7391304347826086,0.4710144927536231,0.00012246026249122823,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0043297,apical junction assembly,4,47,78,27377,29.871249318057828,9.906982603734145e-06,ESAM;CDH5;PECAM1;RAMP2,4,0,1.0,0.7499999999999999,0.00012715663238813414,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,6,47,296,27377,11.807216791259343,1.1233679281252553e-05,PDGFRB;ENG;COL6A2;FLT1;KDR;COL6A3,3,3,0.5,0.11904761904761901,0.0001427135786240758,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0120193,tight junction organization,4,47,81,27377,28.76490675072235,1.1511776115697936e-05,ESAM;CDH5;PECAM1;RAMP2,4,0,1.0,0.7499999999999999,0.00014476930569741345,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048568,embryonic organ development,7,47,454,27377,8.98111350642047,1.167888344272209e-05,A2M;SPARC;ENG;COL18A1;ID3;PCDH12;KDR,4,3,0.5714285714285714,0.20748299319727886,0.00014540209886189002,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0019220,regulation of phosphate metabolic process,9,47,855,27377,6.131466965285554,1.2722314056201415e-05,PDGFRB;ENG;CDH5;PECAM1;ADGRF5;IGFBP3;THY1;FLT1;KDR,7,2,0.7777777777777778,0.47212047212047215,0.00015673778299810743,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0051174,regulation of phosphorus metabolic process,9,47,856,27377,6.12430403658779,1.2841167763700368e-05,PDGFRB;ENG;CDH5;PECAM1;ADGRF5;IGFBP3;THY1;FLT1;KDR,7,2,0.7777777777777778,0.47212047212047215,0.00015673778299810743,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048583,regulation of response to stimulus,19,47,3972,27377,2.7863287694714063,1.2993075876733418e-05,VWF;ESM1;PDGFRB;IGFBP7;A2M;RGS5;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;THY1;FLT1;ANGPT2;RAMP2;TMEM204;KDR;FSTL1,15,4,0.7894736842105263,0.4352226720647774,0.00015705222783041849,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0003094,glomerular filtration,3,47,29,27377,60.25752017608217,1.679248526144692e-05,MCAM;ADGRF5;CD34,3,0,1.0,0.6410256410256411,0.00019790177949539567,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0060055,angiogenesis involved in wound healing,3,47,29,27377,60.25752017608217,1.679248526144692e-05,MCAM;CD34;KDR,3,0,1.0,0.5457875457875457,0.00019790177949539567,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001822,kidney development,6,47,318,27377,10.990365315134483,1.684946877631481e-05,PDGFRB;PECAM1;NID1;CD34;ANGPT2;ID3,5,1,0.8333333333333334,0.5488400488400488,0.00019790177949539567,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001945,lymph vessel development,3,47,30,27377,58.248936170212765,1.863585412151435e-05,CLEC14A;TMEM204;KDR,3,0,1.0,0.5714285714285713,0.00021683774188117162,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:2000352,negative regulation of endothelial cell apoptotic process,3,47,31,27377,56.36993822923816,2.0607714445175683e-05,CDH5;RAMP2;KDR,3,0,1.0,0.5714285714285713,0.00023756115263188633,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0097205,renal filtration,3,47,32,27377,54.60837765957446,2.2712173582179414e-05,MCAM;ADGRF5;CD34,3,0,1.0,0.6410256410256411,0.00025941886339278324,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0034329,cell junction assembly,7,47,511,27377,7.9793063246866796,2.496788183278782e-05,ESAM;CDH5;PECAM1;THY1;RAMP2;GJA4;KDR,6,1,0.8571428571428571,0.5557299843014127,0.0002825910261983712,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001569,branching involved in blood vessel morphogenesis,3,47,34,27377,51.396120150187734,2.7335213482286317e-05,COL4A1;ENG;KDR,2,1,0.6666666666666666,0.31746031746031744,0.00030659766473375196,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0072011,glomerular endothelium development,2,47,5,27377,232.99574468085106,2.8752221001357007e-05,PECAM1;CD34,2,0,1.0,0.7142857142857142,0.00031678331988220775,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0072223,metanephric glomerular mesangium development,2,47,5,27377,232.99574468085106,2.8752221001357007e-05,PDGFRB;CD34,2,0,1.0,0.6703296703296703,0.00031678331988220775,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0023051,regulation of signaling,17,47,3429,27377,2.887815441509528,2.9065822696663033e-05,VWF;ESM1;PDGFRB;IGFBP7;RGS5;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;THY1;FLT1;RAMP2;TMEM204;KDR;FSTL1,13,4,0.7647058823529411,0.4402068519715578,0.0003174293794503989,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0050678,regulation of epithelial cell proliferation,6,47,352,27377,9.928795938104448,2.980481806882572e-05,SPARC;ENG;LAMB1;HSPG2;FLT1;KDR,3,3,0.5,0.18559218559218557,0.000321606349941019,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0010646,regulation of cell communication,17,47,3437,27377,2.881093729687568,2.9964928990488512e-05,VWF;ESM1;PDGFRB;IGFBP7;RGS5;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;THY1;FLT1;RAMP2;TMEM204;KDR;FSTL1,13,4,0.7647058823529411,0.4402068519715578,0.000321606349941019,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0042325,regulation of phosphorylation,8,47,729,27377,6.392201500160523,3.053817863987755e-05,PDGFRB;ENG;CDH5;PECAM1;IGFBP3;THY1;FLT1;KDR,6,2,0.75,0.4418498168498168,0.0003249575419371585,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0016525,negative regulation of angiogenesis,4,47,106,27377,21.98073063026897,3.3310875751213183e-05,COL4A2;SPARC;HSPG2;ANGPT2,2,2,0.5,0.22023809523809518,0.00034694379046678437,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0030510,regulation of BMP signaling pathway,4,47,106,27377,21.98073063026897,3.3310875751213183e-05,ENG;CDH5;KDR;FSTL1,2,2,0.5,0.29670329670329665,0.00034694379046678437,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0002064,epithelial cell development,5,47,215,27377,13.546264225630877,3.3440365346196084e-05,CDH5;PECAM1;VIM;COL18A1;KDR,4,0,0.8,0.5619047619047618,0.00034694379046678437,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:2000181,negative regulation of blood vessel morphogenesis,4,47,107,27377,21.77530324120103,3.456111626430857e-05,COL4A2;SPARC;HSPG2;ANGPT2,2,2,0.5,0.22023809523809518,0.00034982593291922083,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0045216,cell-cell junction organization,5,47,216,27377,13.483550039401104,3.418908001038533e-05,ESAM;CDH5;PECAM1;RAMP2;GJA4,5,0,1.0,0.6857142857142856,0.00034982593291922083,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0043010,camera-type eye development,6,47,361,27377,9.681263629398243,3.431720748051482e-05,COL4A1;PDGFRB;VIM;THY1;FLT1;KDR,4,1,0.6666666666666666,0.41452991452991444,0.00034982593291922083,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0030513,positive regulation of BMP signaling pathway,3,47,37,27377,47.22886716503737,3.5365752523250905e-05,ENG;CDH5;KDR,2,1,0.6666666666666666,0.38095238095238093,0.0003541866225972012,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:1901343,negative regulation of vasculature development,4,47,108,27377,21.573680063041767,3.584539313031916e-05,COL4A2;SPARC;HSPG2;ANGPT2,2,2,0.5,0.22023809523809518,0.0003541866225972012,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0016043,cellular component organization,24,47,6418,27377,2.178208893868972,3.5572104918741376e-05,COL4A1;PDGFRB;COL4A2;IGFBP7;SPARC;ESAM;ENG;CDH5;PECAM1;SPARCL1;LAMB1;IGFBP3;ITGA1;NID1;HSPG2;CD34;VIM;THY1;ADAMTS4;COL5A3;COL18A1;RAMP2;GJA4;KDR,17,5,0.7083333333333334,0.421092796092796,0.0003541866225972012,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0007229,integrin-mediated signaling pathway,4,47,110,27377,21.181431334622822,3.8518356417358266e-05,LAMB1;ITGA1;NID1;THY1,3,1,0.75,0.43086080586080583,0.0003776012105481184,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0035633,maintenance of blood-brain barrier,3,47,39,27377,44.80687397708674,4.1496808717061936e-05,ESAM;CDH5;PECAM1,3,0,1.0,0.8571428571428571,0.00040096774994585245,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048468,cell development,15,47,2797,27377,3.123825679489423,4.1546056018485916e-05,PDGFRB;ENG;CDH5;PECAM1;LAMB1;ADGRF5;ITGA1;CD34;VIM;THY1;COL18A1;ANGPT2;RAMP2;PCDH12;KDR,12,2,0.8,0.4772893772893773,0.00040096774994585245,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0009887,animal organ morphogenesis,9,47,997,27377,5.258178791694232,4.2586819238028105e-05,SPARC;ENG;LAMB1;CD34;THY1;COL18A1;MGP;ID3;KDR,4,5,0.4444444444444444,0.1941391941391941,0.000407850691933423,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0036324,vascular endothelial growth factor receptor-2 signaling pathway,2,47,6,27377,194.1631205673759,4.308108314581685e-05,CLEC14A;KDR,2,0,1.0,0.6428571428571428,0.0004094347215003204,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0043534,blood vessel endothelial cell migration,4,47,116,27377,20.085840058694057,4.74145480930379e-05,CDH5;CLEC14A;ANGPT2;KDR,4,0,1.0,0.6428571428571428,0.0004472053967866074,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0009967,positive regulation of signal transduction,11,47,1549,27377,4.13646415669684,4.835123296226747e-05,VWF;ESM1;PDGFRB;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;FLT1;KDR,10,1,0.9090909090909091,0.5304695304695305,0.00045261116569942104,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0050900,leukocyte migration,6,47,388,27377,9.007567449001973,5.124398970087926e-05,PLVAP;PECAM1;ITGA1;CD34;THY1;FLT1,5,1,0.8333333333333334,0.5274725274725275,0.00047611020281787075,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001937,negative regulation of endothelial cell proliferation,3,47,42,27377,41.6063829787234,5.1938490166946545e-05,SPARC;ENG;FLT1,1,2,0.3333333333333333,0.021978021978021938,0.0004789882982062848,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0030155,regulation of cell adhesion,8,47,787,27377,5.921111681851361,5.245229060299039e-05,ENG;LAMB1;LAMA4;NID1;HSPG2;THY1;ANGPT2;KDR,5,3,0.625,0.32188644688644685,0.000480169866181787,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0038084,vascular endothelial growth factor signaling pathway,3,47,43,27377,40.63879267689262,5.5766703994427337e-05,PDGFRB;FLT1;KDR,3,0,1.0,0.5164835164835164,0.0005067850107522776,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0042692,muscle cell differentiation,6,47,395,27377,8.847939671424724,5.657501181071273e-05,PDGFRB;ENG;LAMB1;NID1;RAMP2;TMEM204,5,1,0.8333333333333334,0.4337606837606837,0.0005104049978575171,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0071840,cellular component organization or biogenesis,24,47,6623,27377,2.110787359331279,6.135593968412193e-05,COL4A1;PDGFRB;COL4A2;IGFBP7;SPARC;ESAM;ENG;CDH5;PECAM1;SPARCL1;LAMB1;IGFBP3;ITGA1;NID1;HSPG2;CD34;VIM;THY1;ADAMTS4;COL5A3;COL18A1;RAMP2;GJA4;KDR,17,5,0.7083333333333334,0.421092796092796,0.0005495549993290058,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0051094,positive regulation of developmental process,10,47,1320,27377,4.412798194713089,6.63655208143156e-05,ENG;CDH5;LAMB1;IGFBP3;NID1;CD34;FLT1;ANGPT2;RAMP2;KDR,9,1,0.9,0.44230769230769224,0.000590179095813021,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001654,eye development,6,47,409,27377,8.545076210789158,6.856931723920459e-05,COL4A1;PDGFRB;VIM;THY1;FLT1;KDR,4,1,0.6666666666666666,0.41452991452991444,0.0006054524820057426,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048871,multicellular organismal-level homeostasis,8,47,821,27377,5.6759012102521575,7.053641334274357e-05,ESAM;CDH5;PECAM1;LAMA4;ADGRF5;CD34;KDR;FSTL1,7,1,0.875,0.6208791208791209,0.0006184354550120827,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0150063,visual system development,6,47,413,27377,8.462315182113235,7.234543044733541e-05,COL4A1;PDGFRB;VIM;THY1;FLT1;KDR,4,1,0.6666666666666666,0.41452991452991444,0.0006298605657827453,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048880,sensory system development,6,47,420,27377,8.32127659574468,7.93525298259493e-05,COL4A1;PDGFRB;VIM;THY1;FLT1;KDR,4,1,0.6666666666666666,0.41452991452991444,0.0006813372388503923,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0007423,sensory organ development,7,47,613,27377,6.651591406060185,7.882113223882216e-05,COL4A1;PDGFRB;SPARC;VIM;THY1;FLT1;KDR,4,2,0.5714285714285714,0.33490319204604907,0.0006813372388503923,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0043114,regulation of vascular permeability,3,47,49,27377,35.66261398176292,8.265559945050067e-05,PLVAP;CDH5;RAMP2,3,0,1.0,0.6886446886446885,0.0007048371323005023,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0048584,positive regulation of response to stimulus,13,47,2301,27377,3.290900348599591,9.319401091840145e-05,VWF;ESM1;PDGFRB;A2M;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;THY1;FLT1;KDR,11,2,0.8461538461538461,0.4788672865595942,0.0007892962149211551,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0042221,response to chemical,17,47,3776,27377,2.6224362152902994,0.00010036876828324107,COL4A1;PDGFRB;IGFBP7;PLVAP;A2M;ENG;ITGA1;HSPG2;VIM;COL6A2;FLT1;COL18A1;ANGPT2;ID3;RAMP2;KDR;COL6A3,10,6,0.5882352941176471,0.2825899590605473,0.0008443183548151023,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0045597,positive regulation of cell differentiation,8,47,866,27377,5.3809640803891705,0.00010221199467274134,ENG;CDH5;LAMB1;IGFBP3;NID1;CD34;RAMP2;KDR,7,1,0.875,0.4553571428571428,0.0008540532440776038,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0072239,metanephric glomerulus vasculature development,2,47,9,27377,129.44208037825058,0.0001030552307818376,PDGFRB;CD34,2,0,1.0,0.6703296703296703,0.000855358415489252,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,5,47,275,27377,10.590715667311413,0.00010713210094701593,ESAM;CDH5;PECAM1;SPARCL1;PCDH12,4,0,0.8,0.6428571428571428,0.0008833077197287075,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0006935,chemotaxis,6,47,449,27377,7.783822205373642,0.00011438009081325255,PDGFRB;ENG;ITGA1;FLT1;ANGPT2;KDR,5,1,0.8333333333333334,0.401098901098901,0.0009368632438322331,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0042330,taxis,6,47,451,27377,7.749304146813227,0.00011718689526179159,PDGFRB;ENG;ITGA1;FLT1;ANGPT2;KDR,5,1,0.8333333333333334,0.401098901098901,0.0009535796379145787,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0030509,BMP signaling pathway,4,47,152,27377,15.328667413213886,0.0001352911673970057,ENG;CDH5;KDR;FSTL1,2,2,0.5,0.29670329670329665,0.0010937500221381306,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0001932,regulation of protein phosphorylation,7,47,674,27377,6.0495927773218,0.00014199667011051919,PDGFRB;CDH5;PECAM1;IGFBP3;THY1;FLT1;KDR,6,1,0.8571428571428571,0.5253793825222396,0.0011260245496025247,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0010647,positive regulation of cell communication,11,47,1745,27377,3.671852709870146,0.00014077641102114844,VWF;ESM1;PDGFRB;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;FLT1;KDR,10,1,0.9090909090909091,0.5304695304695305,0.0011260245496025247,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0023056,positive regulation of signaling,11,47,1746,27377,3.669749701445249,0.00014149091843735915,VWF;ESM1;PDGFRB;ENG;CDH5;LAMB1;IGFBP3;ITGA1;NID1;FLT1;KDR,10,1,0.9090909090909091,0.5304695304695305,0.0011260245496025247,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,2,47,11,27377,105.90715667311412,0.00015710087869076918,COL4A1;COL4A2,2,0,1.0,0.5952380952380952,0.0012301295218239475,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0110011,regulation of basement membrane organization,2,47,11,27377,105.90715667311412,0.00015710087869076918,LAMB1;NID1,2,0,1.0,0.5595238095238095,0.0012301295218239475,False
final_mp,MP1,angiogenic/vascular,strict,GO_BP,GO:0051128,regulation of cellular component organization,13,47,2428,27377,3.1187651161975536,0.00016054099663032398,PDGFRB;IGFBP7;SPARC;ESAM;CDH5;SPARCL1;LAMB1;IGFBP3;NID1;HSPG2;VIM;THY1;KDR,7,4,0.5384615384615384,0.37306283460129613,0.0012492096300297086,False
